Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;SP_X;SP_Y;SP_Z;X;Y;Z;Counter;Temps_occurrence
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 37, 962243)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;3.0;0.0;3.1;3.1;9.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 80170)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;9.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 101157)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;8.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 171112)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;7.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 237077)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;6.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 267374)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;5.3;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 348324)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 380303)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 414282)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 476243)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 540205)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;3.0;0.0;3.1;3.1;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 684805)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;3.1;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 699794)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;3.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 812726)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 38, 956635)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 21105)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;4.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 54084)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 86064)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.3;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 150024)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.5;5.3;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 229976)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 261987)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.9;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 294705)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 325348)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 457411)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 699837)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 39, 942972)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 6933)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 101874)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 246788)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.4;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 313746)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 348725)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 379712)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.4;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 683518)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 699509)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 812437)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 919372)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 931364)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 947354)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 40, 995341)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 59301)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 186732)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 218713)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.9;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 331642)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 364622)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;7.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 494541)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;6.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 528521)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 707410)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.4;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 772370)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;5.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 805349)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.9;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 837329)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;4.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 868310)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;0.0;3.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 41, 982239)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 221198)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 382626)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 446585)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 526536)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 590497)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 622477)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;5.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 654458)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;6.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 719417)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;7.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 751396)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;7.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 816356)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;8.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 873322)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;3.0;6.0;10.0;3.1;5.9;9.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 42, 987250)]
false;true;true;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;10.0;3.1;5.9;9.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 435202)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;10.0;3.1;5.9;9.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 450193)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;0.0;3.1;5.9;9.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 467182)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;3.0;6.0;0.0;3.1;5.9;9.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 568013)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;9.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 631972)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;8.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 664953)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;7.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 735908)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;6.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 767892)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;5.3;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 848843)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;4.5;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 880823)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 918800)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 43, 971767)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 53717)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;6.0;0.0;3.1;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 180638)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 215616)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 325548)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 358527)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 517429)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 597380)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 630921)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.9;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 662902)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 695881)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.4;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 726862)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 758842)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.9;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 789823)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 822803)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 44, 967224)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 239054)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 477422)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 541067)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 638531)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 781446)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;5.0;7.9;5.5;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 846405)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.5;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 878497)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 45, 911210)]
false;false;false;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.5;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 215016)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;5.0;7.9;5.5;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 232006)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.5;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 248994)]
false;false;true;false;true;false;true;false;false;true;false;false;true;true;8.0;5.5;0.0;7.9;5.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 361199)]
false;false;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.5;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 455140)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.5;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 488119)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.5;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 528095)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.5;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 590056)]
false;true;true;false;true;false;true;false;false;true;true;false;true;true;8.0;5.5;0.0;7.9;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 733968)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;7.9;5.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 765947)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.9;5.4;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 863887)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;5.3;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 897866)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;5.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 930845)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;4.9;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 46, 978816)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;7.0;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 10796)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;6.0;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 106737)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.9;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 203677)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.0;4.0;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 250647)]
false;true;true;true;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;5.4;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 314608)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;5.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 346588)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;4.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 379566)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 523478)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 689374)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.1;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 754335)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 785315)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 930227)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 47, 997185)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 63143)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 157086)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.4;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 238036)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 269603)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;4.9;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 365545)]
false;true;true;true;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;5.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 403521)]
false;true;false;false;true;false;true;false;false;true;true;false;true;true;3.0;4.5;5.4;3.0;4.5;5.3;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 675859)]
false;true;false;false;true;false;true;false;false;true;true;false;true;true;3.0;4.5;0.0;3.0;4.5;5.3;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 693848)]
false;true;false;false;true;false;true;false;false;true;true;false;true;false;3.0;4.5;0.0;3.0;4.5;5.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 803780)]
false;true;false;false;true;false;true;false;false;true;true;false;false;false;3.0;4.5;0.0;3.0;4.5;4.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 871738)]
false;true;false;false;true;false;true;false;false;true;true;false;false;false;3.0;4.5;0.0;3.0;4.5;3.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 48, 952689)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;2.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 49, 16649)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;1.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 49, 83607)]
false;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 49, 224520)]
true;false;false;false;true;false;true;false;false;true;false;false;false;false;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 49, 239511)]
true;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 49, 448890)]
true;false;false;false;true;false;true;false;false;true;false;true;false;true;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 51, 419259)]
false;false;false;false;true;false;true;false;false;true;false;true;false;true;3.0;4.5;0.0;3.0;4.5;0.0;16;[datetime.datetime(2020, 8, 24, 13, 4, 51, 436248)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;3.0;4.5;0.0;3.0;4.5;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 662108)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.5;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 696088)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.0;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 823018)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.1;4.0;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 870992)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;4.9;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 903971)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;3.0;5.0;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 51, 937804)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.3;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 35380)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.4;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 106335)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;4.0;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 141313)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 206273)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.3;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 240112)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;5.0;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 273092)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;6.0;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 336053)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.0;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 512944)]
false;false;false;false;true;false;true;false;false;true;false;false;false;true;8.0;5.5;0.0;7.9;5.4;0.0;17;[datetime.datetime(2020, 8, 24, 13, 4, 52, 738803)]
