Box_conveyor;Part_conveyor;Grab;C_plus;Auto;Manual;Emergency_stop;Reset_button;Start;Stop;Part_at_place;Box_at_place;Detected;C_limit;Temps_occurrence
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59151905395
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59152033316
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59152088281
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152125257
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152205210
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152302149
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152400088
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152431068
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152543000
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152575979
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152704900
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152783851
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152911773
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152943752
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59152976731
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153009711
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153041692
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153122643
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153153620
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153185602
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153425454
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153585354
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153666072
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153741913
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153804361
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153822351
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153871540
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153905518
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59153970482
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59154036441
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59154070426
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59154198346
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59154582140
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59154615119
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59154630110
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59154646101
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59154743039
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59154808998
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59154856969
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59154921928
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59154986888
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155018869
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155049849
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155114809
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155162780
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155259227
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155396669
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155423378
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155536919
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155568648
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155728285
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155808616
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155830603
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155863581
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155896104
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155944606
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59155975593
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156007225
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156041800
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156169724
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156444051
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156461547
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156685917
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156749877
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156813838
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59156956751
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59157054689
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59157088669
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59157392523
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59157412512
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59157425504
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59157538435
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59157637372
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59157655362
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59157702332
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59157798272
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59157944183
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59157960172
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158074102
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158111080
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158144059
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158176039
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158208020
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158320954
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158450623
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158482216
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158514922
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59158545705
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158578685
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158626655
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158754581
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158900491
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158966450
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59158995432
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159124351
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159205302
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159270262
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159364203
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159435160
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159468139
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159576072
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159642032
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59159882695
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59159898685
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59159914674
false;true;false;false;true;false;true;false;false;true;true;false;true;false;59160010615
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59160074574
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59160093564
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59160148528
false;true;false;false;true;false;true;false;false;true;false;false;false;false;59160180509
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59160196500
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59160283446
true;false;false;false;true;false;true;false;false;true;false;false;false;false;59160428961
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59160661817
false;false;false;false;true;false;true;false;false;true;false;true;false;true;59162663869
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59162807779
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59162840760
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59162969615
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163004592
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163037572
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163069553
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163180990
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163246950
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163311910
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163343891
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163375873
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163407851
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163488800
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163616721
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59163888317
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59164131678
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59164193640
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59164290580
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59164435489
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59164531431
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59164569408
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59164839694
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59164857686
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59164985607
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59165049568
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165065558
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165085546
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165149506
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165213466
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165359376
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165375365
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165519277
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165555254
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165587234
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165697670
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165729652
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165858571
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165937521
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165976498
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59165994488
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166075437
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166106418
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166138398
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166378866
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166537767
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166602726
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166682678
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166748636
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166781615
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166814595
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166877556
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166911536
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59166990487
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59167023466
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59167120406
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59167568751
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59167601731
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59167623286
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59167735215
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59167799176
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59167830157
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59167910108
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59167942088
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168007048
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168039028
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168071008
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168135968
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168256894
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168387812
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168411796
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168507738
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168651649
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168713611
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168794118
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168827098
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168860660
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168893639
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168924620
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168955168
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59168994143
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169026124
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169152898
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169438229
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169661366
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169740319
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169805279
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59169933199
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59170044131
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59170077110
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59170115087
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59170383815
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59170406801
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59170519731
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59170616670
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59170640655
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59170657644
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59170691624
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59170756584
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59170885502
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59170917483
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171031414
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171064393
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171192314
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171262271
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171413177
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171478138
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171510118
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171543097
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171608057
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171640037
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171709994
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59171936853
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172081763
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172147722
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172227672
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172291632
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172323613
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172356592
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172419555
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172467154
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172538116
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172566097
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59172696018
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59173102320
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59173119315
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59173134305
false;true;false;false;true;false;true;false;false;true;false;false;true;true;59173167285
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59173183275
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59173249235
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173314193
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173347174
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173412132
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173475094
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173509073
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173541054
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173621004
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173653983
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173749923
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173893841
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59173909825
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174038744
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174232625
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174361545
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174443495
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174474475
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174506455
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174529440
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174674350
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59174913203
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59175151833
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59175217793
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59175282751
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59175416669
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59175526604
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59175558585
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59175762397
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59175785383
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59175785384
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59175785385
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59175785386
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59175785387
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59175785388
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59175785389
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59175785390
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59175785391
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59175785392
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59175785393
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59175785394
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59175785395
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59176698620
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59176743562
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59176792531
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59176792532
false;true;true;true;true;false;true;false;false;true;true;false;true;false;59176792533
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792534
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792535
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792536
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792537
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792538
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792539
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792540
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792541
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792542
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59176792543
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177700033
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177706010
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177770971
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177770972
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177770973
false;true;true;true;true;false;true;false;false;true;true;false;true;true;59177770974
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59177770975
false;true;false;false;true;false;true;false;false;true;true;false;true;true;59177770976
false;true;false;false;true;false;true;false;false;true;true;false;true;false;59177770977
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59177770978
false;true;false;false;true;false;true;false;false;true;true;false;false;false;59177797542
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59177797543
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59177797544
false;false;false;false;true;false;true;false;false;true;false;false;false;false;59178705473
true;false;false;false;true;false;true;false;false;true;false;false;false;false;59178769008
true;false;false;false;true;false;true;false;false;true;false;false;false;true;59178796869
true;false;false;false;true;false;true;false;false;true;false;true;false;true;59180779844
false;false;false;false;true;false;true;false;false;true;false;true;false;true;59180795835
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795836
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795837
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795838
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795839
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795840
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795841
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795842
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795843
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59180795844
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181707425
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181707426
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181721386
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181753366
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787345
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787346
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787347
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787348
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787349
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787350
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59181787351
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59182698841
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59182699820
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59182751749
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59182756686
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59182783668
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59182783669
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59182783670
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59182783671
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59182783672
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59182783673
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59182793291
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59182793292
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183701733
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183736673
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183768654
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183768655
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183768656
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782678
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782679
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782680
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782681
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782682
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782683
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782684
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782685
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183782686
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183784367
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59183784368
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184789475
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184789476
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184789477
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184789478
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797285
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797286
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797287
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797288
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797289
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797290
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59184797291
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59186078349
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59186095339
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59186208269
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186240250
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186323198
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186391156
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186422136
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186486046
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186518026
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186551005
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186615970
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186695920
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186824347
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186856327
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59186969524
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187098446
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187163405
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187242356
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187274337
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187308316
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187372276
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187404256
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187469216
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187615126
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187837988
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59187856976
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59188079839
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59188144797
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59188225747
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59188353446
false;false;false;false;true;false;true;false;false;true;false;false;false;true;59188467377
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59188485263
false;false;false;false;true;false;true;false;false;true;false;false;true;true;59188532916
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59188803349
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59188818340
false;false;true;false;true;false;true;false;false;true;false;false;true;true;59188944288
false;false;true;false;true;false;true;false;false;true;true;false;true;true;59189038587
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189078583
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189106965
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189204434
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189349348
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189365339
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189484852
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189516833
false;true;true;false;true;false;true;false;false;true;true;false;true;true;59189645259
